# Jingwei AI Keyboard merged lexicon
# Format: pinyin<TAB>candidate1|candidate2...<TAB>weight1|weight2...
# Base chat phrases + Rime pinyin-simp, frequency preserved
# Upstream: https://github.com/rime/rime-pinyin-simp
huai	划|坏|壊|壞|徊|怀|懐|懷|槐|櫰|淮|蘹|蘾|褢|褱|踝	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
huan	唤|奂|宦|寰|幻|患|换|換|桓|欢|浣|涣|焕|环|缓|还|鬟|獾|洹|嬛|豢|痪|歡|郇	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|37|35|34|26|25|22|18|16
huang	凰|恍|惶|慌|晃|煌|璜|皇|磺|篁|簧|荒|蝗|谎|黃|黄|幌|徨|湟|肓|潢|愰|鍠|隍	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|51|27|26|25|23|13|13|11
hui	会|卉|回|徽|悔|惠|慧|挥|晖|會|毁|汇|灰|绘|蕙|辉|秽|晦|讳|恢|烩|诲|囘|荟	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|115|103|93|91|89|83|75|72
hun	倱|婚|惛|掍|昏|棔|浑|混|渾|溷|荤|诨|閽|阍|馄|魂|珲|圂|慁|涽|琿|睧|睯|緄	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|4|2|1|1|1|1|1|1
huo	伙|佸|和|嚯|惑|或|活|火|灬|獲|祸|获|豁|货|镬|霍|鈥|貨|嚄|禍|藿|钬|豰|夥	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|26|20|18|14|11|11|10|9
ji	几|即|及|吉|基|寄|己|急|既|机|极|级|继|计|记|集|鸡|挤|季|剂|暨|纪|积|籍	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|2344|2300|1693|1540|1480|1323|1229
jia	价|佳|假|加|嘉|夹|嫁|家|架|甲|茄|贾|迦|钾|颊|驾|稼|痂|珈|葭|荚|枷|伽|戛	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|124|110|103|75|70|68|34|28
jian	件|健|兼|减|剑|剪|坚|建|捡|检|简|箭|肩|见|贱|键|间|尖|渐|煎|监|舰|拣|奸	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1070|1037|806|724|620|611|548
jiang	僵|匠|奖|姜|将|將|桨|江|浆|疆|绛|蒋|讲|酱|降|激昂|講|犟|獎|缰|丬|蔣|洚|殭	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|107|98|38|33|25|19|16|14
jiao	交|叫|嚼|娇|搅|教|浇|焦|矫|绞|缴|胶|脚|觉|角|较|椒|郊|轿|骄|窖|礁|蕉|姣	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|236|215|203|193|148|146|139|129
jie	介|借|姐|届|戒|截|捷|接|杰|洁|界|皆|结|节|街|解|揭|劫|饥饿|阶|婕|嗟|藉|湝	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|796|740|639|567|461|237|209|153
jin	仅|今|劲|尽|斤|晋|津|浸|禁|筋|紧|谨|近|进|金|锦|靳|瑾|巾|噤|襟|矜|進|堇	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|311|309|276|167|165|72|70|62
jing	井|京|净|境|惊|敬|景|晶|竞|竟|精|经|警|镜|静|颈|靖|径|劲|茎|荆|菁|婧|鲸	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|628|596|585|417|408|356|285|206
jiong	冂|冏|囧|坰|扃|泂|浻|炅|炯|烱|煚|熲|燛|窘|臦|迥|昋|絅|臩|褧|逈|駉	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1|1|1|1
jiu	久|九|咎|就|揪|救|旧|灸|玖|究|纠|臼|舅|酒|鸠|鹫|韭|僦|厩|啾|舊|疚|赳|桕	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|56|45|36|36|35|30|26|17
ju	举|俱|具|剧|句|局|居|巨|拒|据|矩|聚|菊|距|锯|鞠|惧|橘|桔|驹|拘|炬|狙|钜	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|221|216|215|137|133|118|96|92
juan	倦|劵|卷|圈|娟|捐|捲|涓|狷|眷|绢|蠲|鄄|镌|隽|鹃|桊|鐫|絹|罥|锩|羂|雋|呟	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|6|5|4|3|3|2|2|1
jue	亅|倔|决|厥|嚼|孓|廴|掘|撅|爵|珏|绝|觉|角|诀|巨额|噘|蕨|攫|崛|谲|覺|蹶|絕	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|51|49|35|34|33|31|28|25
jun	俊|军|君|均|峻|捃|浚|珺|竣|筠|菌|軍|郡|钧|隽|骏|鈞|鍕|寯|畯|箟|駿|龟|儁	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|9|9|5|4|4|4|4|3
ka	佧|卡|咔|咖|咯|喀|垰|擖|胩|裃|鉲	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
kai	凯|凱|剀|垲|开|忾|恺|慨|揩|暟|楷|欬|蒈|铠|锴|開|鍇|锎|闓|愷|鎧|剴|勓|塏	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|3|3|3|2|2|1|1|1
kan	丬|侃|刊|勘|坎|堪|嵌|戡|槛|看|瞰|砍|磡|竷|阚|龛|矙|顑|崁|莰|墈|檻|栞|衎	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|5|5|4|4|3|3|2|2
kang	亢|伉|囥|康|慷|扛|抗|摃|漮|炕|犺|糠|邟|鈧|钪|闶|匟|嫝|鏮|閌|鱇	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1|1|1
kao	尻|拷|攷|栲|洘|烤|犒|稾|考|薧|銬|铐|靠	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
ke	克|刻|可|咳|壳|客|恪|柯|棵|渴|珂|磕|科|苛|课|颗|嗑|坷|髁|轲|颏|缂|窠|蝌	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|102|89|48|44|34|30|28|28
ken	啃|垦|墾|恳|懇|掯|肯|裉|錹|龈	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
keng	吭|坑|牼|硻|脛|誙|銵|鍞|鏗|铿|阬	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
kong	倥|孔|崆|恐|悾|控|硿|空|箜|錓|鞚	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
kou	冦|口|叩|寇|彄|怐|扣|抠|摳|滱|眍|瞉|筘|芤|蔻|釦|簆|鷇	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1
ku	刳|哭|喾|堀|库|庫|枯|楛|矻|窟|绔|苦|裤|褲|酷|骷|袴|搰|朏|瘔|嚳|捁|桍|狜	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|4|2|2|2|1|1|1|1
kua	侉|垮|夸|姱|挎|絓|胯|舿|誇|跨|銙|錁|骻	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
kuai	会|侩|儈|哙|块|塊|快|浍|澮|狯|筷|脍|蒯|郐|鱠|酷爱|圦|廥|旝|獪|璯|膾|鄶	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1|1|1|1|1
kuan	宽|寛|寬|梡|款|窾|髋|髖	500000|500000|500000|500000|500000|500000|500000|500000
kuang	况|劻|匡|哐|圹|夼|旷|曠|框|狂|眶|矿|筐|诓|诳|邝|況|贶|纊|纩|誑|壙|洭|狅	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|7|7|6|4|4|3|3|3
kui	亏|勹|匮|喹|夔|奎|愧|揆|樻|溃|盔|窥|葵|逵|馈|魁|岿|戣|蒉|虧|傀|潰|篑|聩	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|24|19|16|14|12|12|12|12
kun	困|坤|崑|悃|捆|昆|焜|琨|睏|褌|醌|锟|閫|阃|髡|鲲|晜|綑|壼|梱|涃|猑|硱|稛	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|4|3|2|1|1|1|1|1
kuo	廓|懖|扩|拡|括|擴|濶|筈|萿|葀|蛞|适|闊|阔|霩|鞹|韕|鬠	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1
la	剌|啦|喇|垃|拉|旯|瘌|砬|腊|臘|菈|落|蜡|蠟|辣|邋|溂|鞡|鬎|柆|楋|臈|揧|翋	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|4|3|3|2|2|2|1|1
lai	來|唻|徕|来|涞|濑|瀨|瀬|癞|睐|籁|莱|賴|赉|赖|铼|萊|崃|棶|癩|騋|崍|頼|娕	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|9|6|5|3|3|2|2|1
lan	兰|岚|懒|拦|揽|栏|榄|滥|澜|烂|篮|缆|蓝|览|谰|阑|藍|蘭|斓|镧|爛|繿|懶|婪	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|39|29|25|25|23|14|11|9
lang	啷|埌|崀|廊|朗|榔|浪|狼|琅|莨|螂|郎|郞|鎯|閬|阆|锒|塱|烺|蒗|瑯|稂|羮|誏	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|6|4|4|4|3|3|2|2
lao	佬|劳|唠|姥|嫪|崂|捞|涝|烙|牢|痨|老|落|酪|醪|铑|勞|咾|栳|鐒|撈|耢|僗|簩	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|10|10|7|7|6|6|5|5
le	乐|了|仂|勒|叻|楽|樂|氻|泐|牞|砳|竻|肋|阞|鰳|鳓	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
lei	勒|嘞|垒|擂|泪|淚|磊|类|累|羸|耒|肋|蕾|镭|雷|類|酹|銇|诔|涙|纍|儡|缧|鑸	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|19|19|18|17|14|7|7|7
leng	冷|堎|塄|崚|愣|棱|楞|睖|稜|薐|踜	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
li	丽|例|利|力|历|哩|李|梨|理|礼|离|立|粒|莉|里|黎|厉|沥|栗|厘|吏|励|犁|俐	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|528|346|316|266|261|244|217|176
lian	帘|廉|怜|恋|敛|炼|练|联|脸|莲|连|連|链|李安|离岸|立案|濂|涟|琏|鏈|殮|镰|殓|臉	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|107|100|67|55|53|49|39|36
liang	两|亮|俩|兩|凉|晾|梁|椋|粮|粱|良|谅|辆|量|靓|里昂|靚|樑|魉|涼|悢|踉|両|諒	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|31|21|18|17|14|9|7|6
liao	了|僚|寥|寮|廖|撂|撩|料|暸|燎|疗|聊|蓼|辽|李敖|里奥|嘹|缭|潦|獠|憭|镣|鐐|钌	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|38|31|28|23|21|18|16|15
lie	冽|列|劣|咧|埒|姴|捩|洌|烈|猎|獵|睙|裂|趔|躐|鬣|儠|埓|擸|櫑|毟|犣|猟|綟	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|2|1|1|1|1|1|1|1
lin	临|凛|吝|啉|拎|林|淋|琳|璘|磷|膦|蔺|邻|霖|鳞|麟|廪|赁|粼|臨|閵|檩|懔|遴	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|22|19|18|18|15|13|12|12
ling	〇|令|伶|凌|另|岭|灵|玲|绫|翎|菱|铃|陵|零|领|龄|泠|苓|羚|聆|呤|靈|棱|棂	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|150|131|110|101|90|35|22|20
liu	六|刘|劉|柳|榴|流|浏|溜|琉|留|瘤|硫|碌|绺|遛|陆|馏|鎏|熘|骝|旒|蓅|瑠|镏	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|26|23|22|19|13|11|9|9
long	垄|垅|弄|拢|栊|槞|泷|珑|窿|笼|聋|胧|陇|隆|龍|龙|咙|茏|竜|砻|曨|儱|籠|癃	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|18|17|13|11|8|6|6|5
lou	喽|嘍|娄|婁|搂|楼|樓|漏|瘘|篓|耧|蒌|蝼|镂|陋|露|偻|摟|嵝|髅|僂|塿|廔|瘺	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|7|7|5|5|2|2|2|2
lu	卢|卤|噜|庐|录|炉|璐|禄|芦|路|陆|露|鲁|鹭|鹿|麓|颅|虏|潞|掳|戮|撸|泸|橹	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|125|124|109|99|74|71|47|46
lv	侣|吕|屡|履|律|捋|旅|氯|滤|率|绿|缕|虑|铝|闾|驴|綠|褛|呂|垏|寠|榈|屢|慮	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|23|15|14|13|10|10|8|8
luan	乱|亂|卵|娈|孪|峦|挛|攣|栾|欒|滦|脔|銮|鑾|鸞|鸾|巒|圞|奱|孌|孿|曫|灤|癵	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|2|1|1|1|1|1|1|1
lue	掠|略|畧|鋝|锊	500000|500000|500000|500000|500000
lun	仑|伦|侖|倫|囵|崘|崙|惀|抡|沦|綸|纶|論|论|輪|轮|淪|棆|稐|圇|掄|溣|睔|碖	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|3|2|2|1|1|1|1|1
luo	咯|囉|摞|洛|珞|箩|络|罗|萝|落|螺|裸|锣|雒|骆|骡|椤|羅|逻|倮|烙|鏍|欏|镙	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|46|38|33|24|24|22|19|17
ma	么|吗|嗎|嘛|妈|媽|抹|杩|玛|码|罵|馬|马|骂|麻|麽|蟆|蚂|碼|孖|瑪|鎷|犸|傌	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|30|22|20|18|18|15|4|3
mai	买|劢|卖|唛|埋|売|脈|脉|荬|買|賣|迈|邁|霾|麥|麦|勱|嘪|霢|鷶	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1|1
man	嫚|幔|慢|曼|满|滿|漫|熳|瞒|蔓|蛮|螨|蠻|谩|馒|鳗|缦|鬘|颟|鏝|顢|墁|姏|镘	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|22|14|13|9|9|8|8|5
mang	厖|哤|忙|氓|漭|牻|盲|硥|硭|笀|芒|茫|莽|蟒|邙|鋩|壾|娏|杗|汒|痝|蘉|蛖|蠎	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1|1|1|1|1|1
mao	冇|冒|卯|帽|懋|昴|毛|猫|矛|茂|茅|貌|貓|贸|铆|锚|旄|茆|瑁|峁|髦|耄|牦|袤	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|36|28|24|21|19|18|14|8
me	么|嚜|麼|麽	500000|500000|500000|500000
mei	妹|媒|媚|枚|梅|每|沒|没|煤|玫|眉|美|酶|镁|霉|魅|昧|寐|湄|莓|袂|楣|浼|沬	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|220|137|109|94|86|70|30|16
men	亹|们|們|悗|悶|懑|扪|暪|満|焖|菛|钔|門|门|闷|鞔|鍆|懣|捫|椚|殙|燜|璊|虋	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|2|1|1|1|1|1|1|1
meng	勐|夢|孟|懵|朦|梦|檬|濛|猛|甍|盟|萌|蒙|虻|蠓|锰|瞢|礞|艋|曚|蜢|氓|儚|矇	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|9|9|9|6|6|5|4|4
mi	咪|密|尓|弥|眯|祢|秘|米|糜|糸|蜜|觅|谜|迷|醚|靡|幂|宓|泌|蘼|谧|弭|芈|汨	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|74|69|62|61|58|26|20|18
mian	俛|免|冕|勉|娩|婂|棉|沔|眄|眠|緬|绵|缅|腼|面|麵|丏|湎|綿|偭|喕|媔|鮸|櫋	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|5|5|5|4|4|3|3|2
miao	喵|妙|庙|描|杪|淼|渺|眇|瞄|秒|缈|缪|苗|藐|邈|鹋|廟|嫹|緲|訬|媌|竗|篎|鱙	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|10|4|3|2|1|1|1|1
mie	乜|咩|幭|懱|搣|滅|灭|篾|蔑|薎|蠛|衊|鱴	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
min	岷|忞|悯|愍|憫|抿|敃|敏|旻|民|泯|玟|珉|皿|闵|闽|缗|黾|湣|笢|旼|崏|苠|閔	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|19|18|11|11|7|6|5|5
ming	冥|名|命|姳|明|暝|洺|溟|瞑|茗|螟|酩|銘|铭|鳴|鸣|掵|眳|詺|嫇|慏|榠|蓂|覭	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|3|2|2|1|1|1|1|1
miu	繆|缪|謬|谬	500000|500000|500000|500000
mo	么|墨|抹|摩|摸|末|模|没|沫|漠|磨|膜|莫|陌|馍|魔|默|摹|茉|麽|谟|銆|蘑|殁|寞	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|112|112|93|81|78|63|55|52
mou	侔|哞|某|洠|牟|眸|缪|蛑|謀|谋|鉾|鍪|鴾|麰	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
mu	亩|募|墓|姆|幕|慕|暮|木|母|沐|牡|牧|目|睦|穆|钼|牟|拇|模|苜|呒|畝|仫|坶	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|73|53|22|19|17|12|7|4
na	呐|哪|娜|拏|拿|捺|笝|納|纳|肭|衲|那|鈉|钠|镎|雫|靹|秅|豽|貀|軜|魶	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|2|1|1|1|1|1
nai	乃|佴|倷|奈|奶|孻|廼|柰|氖|渿|耐|艿|萘|褦|迺|鼐|耏|釢|錼	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1
nan	南|喃|囝|囡|娚|嫨|柟|楠|湳|男|腩|莮|蝻|赧|难|難|枏|諵|妠|婻|戁|抩|揇|暔	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|2|2|1|1|1|1|1|1
nang	嚢|囊|囔|擃|攮|曩|涳|灢|馕|鬞|齉	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
nao	呶|垴|婥|孬|恼|悩|挠|淖|猱|瑙|脑|脳|腦|铙|闹|鬧|嫐|閙|蛲|惱|硇|夒|撓|臑	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|8|7|4|3|3|2|2|2
ne	吶|呐|呢|哪|眲|訥|讷	500000|500000|500000|500000|500000|500000|500000
nei	內|内|哪|氝|腇|那|餒|馁	500000|500000|500000|500000|500000|500000|500000|500000
nen	嫩|恁	500000|500000
neng	能|螚	500000|500000
ni	你|倪|匿|呢|妮|妳|尼|拟|昵|泥|溺|睨|腻|袮|逆|霓|铌|旎|坭|児|鲵|怩|伲|嬭	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|44|29|20|19|19|16|14|13
nian	卄|唸|年|廿|念|拈|捻|撵|碾|粘|蔫|辇|辗|鲇|鲶|黏|埝|姩|撚|哖|鮎|蹍|輦|攆	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|16|14|9|8|3|2|2|1
niang	娘|嬢|孃|酿|醸|釀	500000|500000|500000|500000|500000|500000
niao	嫋|嬝|嬲|尿|樢|溺|脲|茑|蔦|袅|裊|褭|鳥|鸟|尼奥	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
nie	乜|啮|嗫|孽|捏|摰|涅|聂|臬|蘖|蹑|鎳|鑷|镊|镍|颞|聶|摄|敜|嚙|囓|苶|讘|陧	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|5|4|3|2|2|2|2|2
nin	您|拰	500000|500000
ning	佞|侫|儜|凝|咛|宁|寗|寧|拧|擰|柠|檸|泞|狞|甯|苧|聍|寍|嚀|嬣|濘|獰|聹|薴	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|4|3|1|1|1|1|1|1
niu	妞|忸|怓|扭|拗|杻|炄|牛|狃|紐|纽|鈕|钮	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
nong	侬|儂|农|哝|噥|弄|浓|濃|穠|繷|脓|膿|襛|農|醲|齈	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
nu	努|奴|孥|帑|弩|怒|砮|笯|胬|駑|驽	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
nv	女|恧|朒|籹|聏|衂|衄|釹|钕	500000|500000|500000|500000|500000|500000|500000|500000|500000
nuan	奻|暖|渜|餪	500000|500000|500000|500000
nuo	傩|儺|喏|娜|懦|懧|挪|搦|梛|糑|糯|袲|諾|诺|逽|锘|橠	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1
o	哦|喔|噢|嚄|筽	500000|500000|500000|500000|500000
ou	偶|区|呕|嘔|怄|欧|歐|殴|沤|瓯|耦|藕|藲|讴|鏂|鸥|櫙|毆|蕅|鷗|吘|慪|漚|熰	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|4|4|3|2|1|1|1|1
pa	啪|帊|帕|怕|扒|掱|杷|爬|琶|筢|耙|舥|葩|袙|趴|钯|汃|跁|鈀	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|1|1|1
pai	俳|哌|徘|拍|排|棑|派|湃|牌|犤|箄|簰|蒎|迫|鎃	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
pan	丬|判|叛|攀|泮|潘|爿|畔|番|盘|盤|盼|磐|胖|蟠|袢|牉|媻|槃|幋|拚|籓|襻|磻	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|13|11|10|8|7|7|7|6
pang	乓|嗙|尨|庞|彷|旁|汸|滂|磅|耪|胖|膀|螃|逄|雱|龐|徬|夆|舽	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|3|2|1
pao	刨|匏|咆|嚗|庖|抛|拋|泡|炮|炰|狍|疱|脟|袍|褜|跑|砲|脬|瓟|萢|垉|鉋|麃|奅	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|7|6|4|3|2|2|2|1
pei	伂|佩|呸|培|姵|旆|沛|珮|胚|裴|赔|辔|配|醅|陪|霈|帔|衃|賠|锫|俖|浿|轡|怌	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|6|5|5|4|2|2|2|1
pen	呠|喷|噴|歕|湓|盆|翉|翸|葐|衯	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000
peng	嘭|彭|捧|朋|棚|椪|澎|烹|砰|硼|碰|篷|膨|芃|蓬|鹏|堋|踫|怦|抨|鵬|弸|蟛|傰	500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|500000|11|11|10|9|8|7|6|3
