# digits	pinyin	word	frequency
247264	aipang	矮胖	239
247264	bipang	臂膀	165
247264	birang	避让	130
2474	cipi	次比	2626
2474	aisi	爱死	2203
2474	ciri	次日	1719
2474	ciqi	瓷器	586
2474	biqi	比起	558
2474	bisi	佛寺	158
2474	bisi	逼死	129
2474	bipi	比比	90
2474	cisi	恣肆	77
2474	biqi	闭气	67
2474	aiqi	爱妻	61
2474	biqi	鄙弃	46
2474	biri	蔽日	41
2474	ciqi	慈溪	38
2474	aisi	哀思	34
2474	biqi	荸荠	28
2474	aipi	挨批	26
2474	ciqi	磁器	19
2474	bisi	鼻饲	13
2474	cisi	刺死	3
2474	bisi	必死	3
2474	biqi	闭起	3
2474	cisi	赐死	3
2474	ciqi	磁漆	3
24742654264	aipiaoliang	爱漂亮	277
247874364	aipusheng	爱普生	8
24742	aiqia	爱卡	696
24742	cisha	刺杀	346
24742	ciqia	磁卡	27
24742	aisha	呆傻	17
24742	bisha	必杀	3
247426	biqian	比前	4912
247426	aiqian	爱钱	1701
247426	cipian	此篇	1309
247426	ciqian	此前	1242
247426	biqian	笔钱	795
247426	bishan	碧山	599
247426	cishan	慈善	559
247426	bishan	佛山	264
247426	cipian	瓷片	41
247426	cipian	磁片	8
247426	cipian	此片	7
247426	bishan	璧山	2
2474264	bishang	比上	9960
2474264	aishang	爱上	6466
2474264	bishang	逼上	3188
2474264	bishang	闭上	2673
2474264	aishang	挨上	2156
2474264	biqiang	必将	937
2474264	bishang	壁上	671
2474264	cishang	刺伤	268
2474264	aiqiang	矮墙	152
2474264	biqiang	鼻腔	149
2474264	aishang	哀伤	142
2474264	aiqiang	爱将	83
2474264	biqiang	逼抢	26
2474264	cishang	刺上	3
24743	aiqie	爱妾	69
24746	bipin	比拼	53
24746	aiqin	爱琴	41
24746	cipin	次品	21
24746	cipin	词频	4
247464	aiqing	爱情	2606
247464	biping	逼平	690
247464	biqing	必胜	275
247464	ciping	瓷瓶	162
247464	aiqing	艾青	28
247464	biping	佛坪	6
247464	aiqing	爱卿	5
247464	ciqing	刺青	3
2474644826	aiqingguan	爱情观	4
24746448744	aiqinggushi	爱情故事	3
24746454	aiqingli	爱情里	1960
2474647426	aiqingpian	爱情片	3
247464744	aiqingshi	爱情是	4272
247464744	aiqingshi	爱情史	3
2474649454	aiqingxiji	爱情喜剧	3
2474649458	aiqingxiju	爱情喜剧	3
24746424	aiqinhai	爱琴海	160
24748	biqiu	毕业	5988
24748	bishu	秘书	2921
24748	cishu	次数	2795
24748	cishu	此树	1587
24748	bishu	避暑	443
24748	cishu	此书	434
24748	aiqiu	哀求	332
24748	biqiu	比丘	60
24748	cishu	辞书	36
24748	biqiu	壁球	12
24748	bishu	笔数	10
24748	aishu	爱书	3
247826	biquan	闭卷	22
247826	aiquan	爱犬	6
247826	bisuan	鼻酸	6
247826	bisuan	笔算	4
24786	aiqun	爱群	1200
24786	bisuo	闭锁	164
24786	bisuo	比索	91
24786	airuo	呆若	3
2473	bise	闭塞	218
2473	bire	比热	108
2473	bise	鼻塞	52
2473	bise	比色	28
2473	bise	碧色	5
2473	aire	呆若	3
2473	bise	蔽塞	3
24736854	airemuji	呆若木鸡	52
24736	ciren	此人	2424
24736	airen	矮人	2113
24736	biren	敝人	1682
24736	airen	爱儿	1580
24736	ciren	辞任	565
24736	biren	逼人	214
24736	airen	爱人	145
24736	ciren	词儿	130
24736	ciren	词人	125
24736	biren	鄙人	63
24736	aisen	埃森	24
24736	ciren	刺儿	16
24736	biren	比人	3
24736	biren	璧人	3
24736	ciren	刺人	3
2478	biru	比如	5621
2478	ciru	此女	3574
2478	biru	必需	1273
2478	ciqu	辞去	552
2478	biqu	佛曲	309
2478	ciqu	词曲	124
2478	biru	婢女	110
2478	airu	爱女	90
2478	cipu	磁暴	35
2478	ciru	次女	12
2478	cipu	词谱	7
2478	biqu	拂去	3
2478	ciqu	磁漆	3
24784	bisui	泌尿	157
24784	cirui	雌蕊	109
24784	airui	艾瑞	74
24784	cisui	恣睢	4
2478453	airuike	艾瑞克	3
2478453	bisuike	泌尿科	3
2478453736	airuikesen	艾瑞克森	102
247866854	airuomuji	呆若木鸡	52
24724	bisai	比赛	11336
24724	bipai	逼迫	362
24724	bisai	闭塞	218
24724	bisai	鼻塞	52
24724	aisai	哀思	34
24724	cipai	词牌	15
2472432492	aisaiebiya	埃塞俄比亚	444
2472437492	aisaiepiya	埃塞俄比亚	444
247332492	aiseebiya	埃塞俄比亚	444
247337492	aiseepiya	埃塞俄比亚	444
2473642693437	aisenhaoweier	艾森豪威尔	122
24736943	aisenzhe	埃森哲	3
24742643	aishange	爱上我	9977
247426482	aishangta	爱上他	10662
2474264886	aishangtuo	爱上他	10662
247426496	aishangwo	爱上我	9977
24742649443	aishangyige	爱上一个	8377
247426492	aishaniya	爱沙尼亚	178
247436	cishen	此身	2686
247436	aishen	爱神	48
247436	cishen	刺身	6
2474364	aisheng	爱生	1912
2474364	bisheng	毕生	353
2474364	bisheng	必胜	275
2474364	bisheng	毕升	270
2474364	cisheng	次生	226
2474364	cisheng	此生	146
2474364486	aishenghuo	爱生活	1283
247436474	aishengqi	爱生气	3
247436482674	aishengtanqi	唉声叹气	116
247436496874	aishengyouqi	唉声叹气	116
24744	aishi	爱是	11362
24744	cishi	此时	8381
24744	cishi	此事	3171
24744	aishi	乃是	1792
24744	cishi	刺史	1136
24744	bishi	笔试	338
24744	bishi	比试	276
24744	bishi	鄙视	217
24744	aishi	碍事	186
24744	cishi	磁石	128
24744	bishi	彼时	103
24744	bishi	秘史	91
24744	cishi	辞世	61
24744	bishi	佛事	60
24744	bishi	逼视	52
24744	bishi	避世	41
24744	bishi	必是	3
24744	bishi	鼻屎	3
247468	bishou	比手	3307
247468	bishou	匕首	1041
247468	bishou	佛手	43
247468	aishou	碍手	3
247468245426	aishouaijiao	碍手碍脚	60
24746824583	aishouaijue	碍手碍脚	60
247484	aishui	爱说	5967
247484	bishui	比谁	3151
247484	bishui	碧水	88
247484	bishui	避税	21
247484	bishui	鼻水	3
247486	aishuo	爱说	5967
247486	bishun	笔顺	2
24745462	aisijima	爱斯基摩	60
24745462736	aisijimaren	爱斯基摩人	787
24745466	aisijimo	爱斯基摩	60
24745466736	aisijimoren	爱斯基摩人	787
248243	chuche	出车	24
248243	aitahe	爱达荷	3
24826	chuan	穿	11359
24826	chuan	传	10664
24826	chuan	船	7819
24826	chuan	川	1716
24826	chuan	串	971
24826	chuan	喘	833
24826	chuan	揣	534
24826	chuan	踹	308
24826	chuan	出厂	110
24826	citan	刺探	97
24826	chuan	舛	94
24826	aitan	哀叹	74
24826	bitan	笔谈	20
24826	bitan	碧潭	7
2484	chui	吹	4119
2484	chui	垂	2376
2484	chui	锤	651
2484	chui	棰	595
2484	chui	捶	550
2484	chui	椎	437
2484	chui	槌	289
2484	biti	鼻涕	276
2484	aiti	挨踢	232
2484	chui	炊	198
2484	citi	磁体	119
2484	chui	陲	18
2484	chui	腄	14
2484	biti	蔽体	5
248464	aiting	爱听	2723
248464	biting	必听	2125
248464	biting	笔挺	68
248664	citong	刺痛	188
248664	aitong	哀痛	64
248664	chunmi	春日	60
248664	bitong	笔筒	29
248664	aitong	哀恸	17
248664	citong	刺桐	13
24868	chunv	楚汉	676
24868	chumu	畜牧	579
24868	chunu	触怒	214
24868	chunv	处女	135
24868	citou	磁头	80
24868	bitou	鼻头	57
24868	bitou	笔头	44
24868	chumu	触目	27
24868	bitou	佛头	14
24868	aitou	呆头	3
2486824626	aitouainao	呆头呆脑	31
24868324626	aitoudainao	呆头呆脑	31
2488	citu	瓷土	56
2488	aitu	爱徒	20
2488	bitu	佛土	3
24886	bituo	比他	12421
24886	aituo	爱他	8063
24886	bituo	佛陀	149
2488626	aituoao	埃托奥	65
2488698	aituoyu	埃托奥	65
24926	biyao	必要	5175
24926	biyan	佛眼	545
24926	ciyan	此言	538
24926	ciyao	次要	297
24926	biyan	闭眼	153
24926	ciyan	刺眼	111
24926	biyan	鼻炎	106
24926	biwan	臂弯	88
24926	biyao	辟谣	75
24926	biyan	碧眼	70
24926	cizao	词藻	38
24926	ciyao	瓷窑	36
24926	cizao	辞藻	34
24926	aiwan	哀婉	30
24926	biyan	鼻烟	23
24926	biyan	鼻咽	18
24926	aiyan	碍眼	15
24926	biyao	碧瑶	9
24926	aiwan	爱玩	3
24926	biyao	秘要	3
249268464	aiwanting	爱晚亭	577
2493437	aiweier	艾薇儿	192
24934736	aiweiren	艾薇儿	192
24936	biwen	避免	3827
24936	aiwen	爱问	2357
24936	ciwen	此文	112
24936	biwen	逼问	108
24936	biwen	秘闻	29
24936	aiwen	埃文	15
2493674	aiwensi	埃文斯	22
2496	biwo	比我	11243
2496	aiwo	爱我	7298
2496	biwo	逼我	3598
2496	aiyo	哎哟	236
2498	bixu	必须	21884
2498	aiyu	爱与	5106
2498	aiyu	爱欲	981
2498	aiyu	爱玉	912
2498	biwu	比武	811
2498	biyu	比喻	383
2498	ciyu	词语	288
2498	cixu	次序	276
2498	ciyu	赐予	267
2498	bizu	佛祖	219
2498	cixu	次于	195
2498	ciyu	次于	195
2498	biyu	碧玉	119
2498	cizu	词组	104
2498	aiwu	爱抚	75
2498	aixu	碍于	72
2498	aiyu	碍于	72
2498	bizu	鼻祖	62
2498	biyu	避雨	55
2498	ciyu	赐与	48
2498	biyu	辟谷	21
2498	biwu	笔误	15
2498	aiwu	爱物	3
2498	biwu	必无	3
2498	biyu	佛语	3
24985498	aiwujiwu	爱屋及乌	28
2494	ciyi	此一	9978
2494	biyi	比她	7178
2494	aiyi	爱她	4659
2494	cizi	此次	3529
2494	aiyi	爱听	2723
2494	cixi	慈禧	2353
2494	biyi	必听	2125
2494	bizi	鼻子	1787
2494	aizi	呆子	487
2494	aizi	矮子	327
2494	biyi	辟易	299
2494	aixi	爱惜	253
2494	cizi	次子	251
2494	biyi	鄙夷	201
2494	bixi	鼻息	154
2494	aizi	爱子	121
2494	ciyi	词义	113
2494	ciyi	恣意	79
2494	biyi	鼻翼	72
2494	bizi	跛子	63
2494	biyi	裨益	55
2494	biyi	笔意	55
2494	aiyi	爱意	45
2494	aizi	艾滋	44
2494	cixi	慈溪	38
2494	ciyi	词尾	32
2494	cizi	刺字	27
2494	bixi	碧玺	19
2494	biyi	笔译	19
2494	cizi	次次	18
2494	bixi	笔洗	13
2494	bizi	篦子	12
2494	biyi	比翼	10
2494	bixi	鼻屎	3
2494	aizi	爱滋	3
2494	bizi	婢子	3
2494	ciyi	词意	3
2494	aiyi	艾艾	2
24942	bixia	比下	6452
24942	bixia	陛下	2326
24942	aixia	哎呀	378
24942	bixia	辟邪	371
24942	bixia	笔下	199
24942	bixia	避邪	37
249426	aizhao	爱着	5527
249426	aizhao	呆着	3000
249426	bizhao	逼着	2725
249426	aixiao	爱笑	2285
249426	bizhao	闭着	2285
249426	aizhao	爱著	999
249426	bizhao	闭著	413
249426	aixiao	矮小	327
249426	aizhao	挨着	313
249426	bixiao	闭关	185
249426	bixiao	佛学	132
249426	bizhao	比照	114
249426	bixiao	拂晓	109
249426	bixian	避险	46
249426	bixian	避嫌	40
249426	cixian	磁县	26
249426	bixian	笔洗	13
249426	aixian	爱现	3
249426	bixian	必先	3
249426	aixiao	爱校	3
249426	bixiao	必学	3
2494264	aixiang	爱想	3166
2494264	bixiang	佛像	405
2494264	cixiang	此项	282
2494264	cixiang	慈祥	179
2494264	bizhang	笔账	172
2494264	cizhang	次长	85
2494264	aizhang	呆账	46
2494264	bizhang	臂章	35
2494264	aixiang	爱乡	3
2494264	aizhang	呆帐	3
2494264	bixiang	逼向	3
24942942	aixiaxia	哎呀呀	21
2494292	aixiaya	哎呀呀	21
2494226	aixibao	癌细胞	137
24946	aixin	爱心	646
24946	ciyin	此言	538
24946	biyin	佛音	299
24946	bixin	秘辛	78
24946	biyin	鼻音	31
24946	cixin	慈心	26
24946	biyin	庇荫	23
24946	bixin	笔芯	6
249464	cixing	磁性	466
249464	cixing	此行	274
249464	cixing	雌性	266
249464	cixing	辞行	76
249464	cixing	词形	21
249464	cixing	词性	13
249464	aixing	矮星	3
249464	bixing	佛性	3
249464	biying	必应	3
249464	bixing	笔形	3
249464	cixing	赐姓	3
249465426586	aixinjiaoluo	爱新觉罗	76
24946583586	aixinjueluo	爱新觉罗	76
2492	aiya	哎呀	378
2492	biya	比亚	51
2492	biya	佛牙	22
2492	biwa	碧瓦	15
2492942	aiyaxia	哎呀呀	21
249292	aiyaya	哎呀呀	21
249443736	aiyigeren	爱一个人	8792
24946486936	aiyinhuowen	埃因霍温	50
2494674826	aiyinsitan	爱因斯坦	605
249664	biyong	辟雍	69
249664	aiyong	爱用	3
24968	biyou	必有	6466
24968	aizou	爱走	2858
24968	aiyou	哀叹	74
24968	aiyou	哎呦	46
24968	biyou	庇佑	26
24968	aizou	挨揍	16
24968	ciyou	蚝油	5
24968	bizou	逼走	3
24968	biyou	笔友	3
249826	biyuan	必备	1542
249826	aiyuan	哀怨	86
249826	ciyuan	词源	78
249826	ciyuan	辞源	12
249826	cixuan	磁选	6
249826	bixuan	必选	3
249826	aiyuan	爱乡	3
249826	cixuan	词选	3
24983	bixue	佛学	132
24983	bixue	鼻血	82
24983	aiyue	哀乐	63
24983	bixue	碧血	37
24983	aiyue	爱乐	21
24983	bixue	必学	3
2498353748	aiyueleqiu	爱乐乐团	22
24983538826	aiyueletuan	爱乐乐团	22
24983983748	aiyueyueqiu	爱乐乐团	22
249839838826	aiyueyuetuan	爱乐乐团	22
24924	aizai	爱在	10859
24924	ciwai	此外	9832
24924	aizai	呆在	5893
24924	aizai	哀哉	3
2492494654	aizaixinli	爱在心里	5606
24935274	aizelasi	艾泽拉斯	3
249364	aizeng	爱憎	96
2493643366464	aizengfenming	爱憎分明	26
24942664	aizhaoni	爱着你	8029
24943	aizhe	爱着	5527
24943	aizhe	呆着	3000
24943	bizhe	逼着	2725
24943	bizhe	闭着	2285
24943	bizhe	笔者	1150
24943	aizhe	爱著	999
24943	bizhe	闭著	413
24943	bixie	辟邪	371
24943	aizhe	挨着	313
24943	bixie	鼻血	82
24943	bixie	碧血	37
24943	bixie	避邪	37
2494364	aizheni	爱着你	8029
2494364	aizheng	癌症	730
2494364	bizheng	痹证	10
2494364	bizheng	必争	3
2494364226	aizhengbao	爱丁堡	87
249436478	aizhengpu	爱丁堡	87
249436494664548	aizhengzhongliu	癌症肿瘤	3
24944	aizhi	爱之	4778
24944	aizhi	乃至	1309
24944	cizhi	辞职	1276
24944	cizhi	次之	438
24944	bizhi	笔直	429
24944	bizhi	秘制	360
24944	bizhi	比值	168
24944	aizhi	呆滞	138
24944	bizhi	币制	130
24944	bizhi	币值	95
24944	bizhi	壁纸	35
24944	aizhi	艾灸	18
24944	cizhi	此致	9
24944	aizhi	爱知	6
24944	aizhi	爱物	3
249447436	aizhishen	爱之深	3
249449426	aizhixian	爱知县	11
2494498	aizhixu	乃至于	32
2494498	aizhiyu	乃至于	32
2494664	bizhong	比重	1814
2494664	cizhong	此种	321
2494664	cixiong	雌雄	290
2494664	cizhong	刺中	173
2494664	bizhong	币种	28
2494664	aizhong	癌肿	19
24948	cixiu	刺绣	229
24948	bizhu	佛珠	137
24948	bixiu	必修	68
24948	bixiu	拂袖	40
24948	bixiu	貔貅	10
24948	aizhu	呆住	3
24948	bizhu	逼住	3
24942464	aizibing	艾滋病	1130
24942464	aizibing	爱滋病	14
24942464246438	aizibingbingdu	艾滋病病毒	205
2494246438	aizibingdu	艾滋病毒	30
249424644826943	aizibinghuanzhe	艾滋病患者	214
249454	aiziji	爱自己	917
25425374	ajiakesi	阿贾克斯	2
254264	ajiang	阿强	1141
25426	aliao	吁了	1751
25426	ajiao	阿娇	221
25426	ajiao	阿胶	52
25426	alian	阿莲	12
25426	alian	阿联	3
2543	ajie	阿姊	553
2543	ajie	阿姐	312
2543	ajie	阿杰	220
25463478	ajimeisu	阿奇霉素	228
2546433	ajimide	阿基米德	112
252	ala	阿拉	277
252	aka	啊哈	90
252	aka	阿卡	80
2523492	akadiya	阿卡迪亚	9
25254874	akaliusi	阿喀琉斯	3
25352	akela	阿克拉	34
25354874	akeliusi	阿喀琉斯	3
2536473	akengse	阿肯色	9
25364739468	akengsezhou	阿肯色州	25
253647424	akengshai	阿肯色	9
2536474249468	akengshaizhou	阿肯色州	25
253673	akense	阿肯色	9
2536739468	akensezhou	阿肯色州	25
25367424	akenshai	阿肯色	9
253674249468	akenshaizhou	阿肯色州	25
25378	akesu	阿克苏	122
2537833468	akesudegou	阿克苏地区	4
253783368	akesudeou	阿克苏地区	4
2537834468	akesudigou	阿克苏地区	4
253783468	akesudiou	阿克苏地区	4
25378744	akesushi	阿克苏市	8
253826	aketao	阿克陶	2
253926	akeyao	阿克陶	2
25222	alaba	阿拉伯	1860
25222226326	alababandao	阿拉伯半岛	195
252222894	alabacuzi	阿拉伯数字	39
2522248648	alabaguogu	阿拉伯国家	838
25222486542	alabaguojia	阿拉伯国家	838
25222424	alabahai	阿拉伯海	82
252224	alabai	阿拉伯	1860
252224226326	alabaibandao	阿拉伯半岛	195
2522242894	alabaicuzi	阿拉伯数字	39
25222448648	alabaiguogu	阿拉伯国家	838
252224486542	alabaiguojia	阿拉伯国家	838
252224424	alabaihai	阿拉伯海	82
252224736	alabairen	阿拉伯人	590
252224744543	alabaishijie	阿拉伯世界	419
25222474894	alabaishuzi	阿拉伯数字	39
2522248264	alabaitang	阿拉伯糖	3
252224936	alabaiwen	阿拉伯文	78
25222498	alabaiyu	阿拉伯语	228
2522262	alabama	阿拉巴马	2
25222736	alabaren	阿拉伯人	590
25222744543	alabashijie	阿拉伯世界	419
2522274894	alabashuzi	阿拉伯数字	39
252228264	alabatang	阿拉伯糖	3
25222936	alabawen	阿拉伯文	78
2522298	alabayu	阿拉伯语	228
25226	alabo	阿拉伯	1860
25226736	alaboren	阿拉伯人	590
2523464	alading	阿拉丁	11
25237	alaer	阿拉尔	7
2523283	alafate	阿拉法特	123
2524	alai	阿来	12
252493744	alaiyeshi	阿赖耶识	13
252493944	alaiyezhi	阿赖耶识	13
2526888	alamutu	阿拉木图	106
2526	alan	阿兰	75
2527426	alashan	阿拉善	67
25274266364	alashanmeng	阿拉善盟	20
25274266464	alashanming	阿拉善盟	20
252742696874	alashanyouqi	阿拉善右旗	6
252742698674	alashanzuoqi	阿拉善左旗	12
25274542	alasijia	阿拉斯加	228
252745429468	alasijiazhou	阿拉斯加州	34
25294	alaxi	阿拉希	466
25294364	alazheng	阿拉丁	11
253	ale	吁了	1751
2534824	aleitai	阿勒泰	44
2534824744	aleitaishi	阿勒泰市	7
253824	aletai	阿勒泰	44
25382433468	aletaidegou	阿勒泰地区	10
253824744	aletaishi	阿勒泰市	7
254	ali	阿里	726
25426748	alianqiu	阿联酋	138
2542674842645664	alianqiuhangkong	阿联酋航空	146
25426968	alianyou	阿联酋	138
2542696842645664	alianyouhangkong	阿联酋航空	146
2542222	alibaba	阿里巴巴	82
25433468	alidegou	阿里地区	33
2543368	alideou	阿里地区	33
25434468	alidigou	阿里地区	33
2543468	alidiou	阿里地区	33
2545264	alilang	阿里郎	4
2547426	alishan	阿里山	54
25664	along	阿龙	831
25664786	alongsuo	阿隆索	25
25822	aluba	阿鲁巴	22
2585337746	alukeerqin	阿鲁科尔沁	187
258533774674	alukeerqinqi	阿鲁科尔沁旗	3
25853377436	alukeershen	阿鲁科尔沁	187
2585337743674	alukeershenqi	阿鲁科尔沁旗	3
2586	alun	阿伦	18
2586426	aluohan	阿罗汉	11
258668	aluonv	阿罗汉	11
2586926	aluoyao	阿罗约	23
2586983	aluoyue	阿罗约	23
262	ama	阿妈	22
262	aoa	啊啊啊	3
2626	anan	暗暗	2156
2626	bobo	北北	1863
2626	bobo	伯伯	948
2626	boan	北岸	776
2626	amao	阿毛	763
2626	aman	阿曼	536
2626	bobo	白白	510
2626	anan	阴暗	244
2626	bobo	百般	229
2626	boan	北安	181
2626	bobo	勃勃	109
2626	boao	博鳌	87
2626	bobo	饽饽	72
2626	aoao	嗷嗷	56
2626	anan	安安	18
2626	aoao	夭夭	17
2626	bobo	啵啵	14
2626	aobo	奥博	8
2626	boan	驳岸	5
2626	bobo	博白	5
2626	bobo	薄薄	3
2626	anan	阴阴	3
2626	boan	泊岸	3
2626	anan	阿难	3
2626	bobo	波波	3
2626	amao	阿猫	2
26262468	amaoagou	阿猫阿狗	14
26263468	amaoegou	阿猫阿狗	14
2634	andi	按的	8539
2634	bodi	白的	6525
2634	andi	暗的	3409
2634	bodi	般的	2260
2634	bodi	播的	1485
2634	bodi	白帝	708
2634	bodi	般地	414
2634	amei	阿梅	331
2634	andi	安迪	194
2634	andi	暗地	94
2634	aodi	奥迪	92
2634	bodi	白地	76
2634	bodi	白底	37
2634	bodi	白条	37
2634	amei	阿妹	21
2634	amei	阿美	13
2634	andi	阴蒂	13
2634	bodi	北邮	10
2634	aodi	凹地	3
2634	andi	厂地	3
2634	andi	阴地	3
2634	bodi	北地	3
2634	andi	案底	2
2636	bofo	白佛	641
2636	boen	波恩	177
2636	amen	阿门	16
2636	boen	伯恩	9
26364	ameng	阿盟	53
26364	ameng	阿蒙	35
264	ang	昂	592
264	ani	阿尼	460
264	ang	腌	452
264	ang	盎	215
264	ami	阿弥	196
264	ang	肮	70
264	ang	卬	25
264	ami	阿米	21
264	ang	醠	10
264	ang	枊	1
264	ang	昻	1
264	ang	岇	1
264	ang	軮	1
26422	amiba	阿米巴	52
26464	aming	阿盟	53
26464	aming	阿明	24
26488624	amituobi	阿弥陀佛	357
26488636	amituofo	阿弥陀佛	357
2648865464	amituojing	阿弥陀经	252
26694546	amoxilin	阿莫西林	2
268	cou	凑	1396
268	amu	阿木	677
268	amu	阿母	472
268	cou	辏	333
268	cou	腠	14
268	cou	輳	3
268	cou	楱	2
268	cou	㔌	1
268	cou	湊	1
268	cou	𢈾	1
268	cou	𣉅	1
268	cou	𣙘	1
2687483326	amusitedan	阿姆斯特丹	146
26874835264	amusitelang	阿姆斯特朗	48
26874948264	amusizhuang	阿姆斯壮	3
26894546	amuxilin	阿莫西林	2
26	an	按	21008
26	bo	北	17860
26	bo	白	12266
26	an	安	8837
26	an	厂	5728
26	bo	波	3739
26	an	暗	3348
26	bo	百	3336
26	bo	般	3306
26	an	案	2916
26	an	氨	2769
26	bo	薄	2710
26	an	俺	2596
26	an	阴	2300
26	ao	啊啊	2275
26	ao	奥	2062
26	an	岸	1925
26	bo	爆	1593
26	ao	熬	1237
26	ao	鳌	959
26	bo	博	774
26	ao	澳	678
26	ao	凹	659
26	bo	播	636
26	an	胺	357
26	bo	柏	316
26	ao	傲	215
26	ao	敖	167
26	ao	夭	166
26	ao	獒	53
2624546	anaijin	安乃近	4
2626248	ananchu	阴暗处	9
262654645464	ananjingjing	安安静静	106
26266426	ananmian	阴暗面	39
2626936936	ananwenwen	安安稳稳	64
2626946946	ananxinxin	安安心心	11
26226	boban	百般	229
26226	anban	案板	82
26226	boban	白斑	67
26226	anbao	安保	63
26226	ancao	阴曹	63
26226	bocao	百草	54
26226	aobao	敖包	43
26226	boban	白板	34
26226	bobao	播报	33
26226	boban	薄板	33
26226	aocao	凹槽	31
26226	aoban	凹版	21
26226	boban	般般	18
26226	anbao	暗堡	11
26226	bobao	薄薄	3
26226	boban	白班	2
262264	ancang	暗藏	237
262264	bobang	波旁	65
262264	anbang	安邦	9
26234	bobei	北北	1863
26234	bobei	百倍	377
26234	anbei	安倍	11
26234	bobei	北碚	4
2623454672	anbeijinsa	安倍晋三	9
26234546726	anbeijinsan	安倍晋三	9
262426	bobian	百变	663
262426	anbian	岸边	506
262426	bobian	北边	404
262426	bochao	北朝	180
262426	bochao	爆炒	32
262426	bobian	白边	9
262426	anchao	暗潮	5
262454	anbili	按比例	1171
26246	anbin	安份	3
262464	anbing	按兵	1947
262464	bobing	薄冰	32
262464	bobing	薄饼	27
262464	aobing	鏖兵	3
262464	bobing	百病	3
262464283664	anbingbudong	按兵不动	111
2624643683664	anbingfoudong	按兵不动	111
2628	bobu	北部	4963
2628	anbu	暗部	703
2628	bobu	白布	453
2628	anbu	阴部	124
2628	bobu	百步	87
2628	bobu	卜卜	84
2628	bobu	百部	27
2628	bocu	白醋	26
2628	anbu	厂部	17
2628	aocu	奥数	5
2628548226	anbujiuban	按部就班	90
262264942654	ancangxianji	暗藏玄机	3
2622649426934	ancangxianwei	暗藏玄机	3
262264982654	ancangxuanji	暗藏玄机	3
2622649826934	ancangxuanwei	暗藏玄机	3
2622649426	ancangzhao	暗藏着	1636
262264943	ancangzhe	暗藏着	1636
262263338	ancaodefu	阴曹地府	3
262263438	ancaodifu	阴曹地府	3
26242	bocha	白茶	1184
26242	aocha	奥义	355
26242	ancha	安插	106
26242	bocha	白蜡	73
26242	ancha	安义	10
26242	ancha	阴差	3
262424	anchai	阴差	3
2624249264286	anchaiyangcuo	阴差阳错	43
2624264	anchang	厂长	789
2624264	bochang	波长	661
2624264	bochang	繁昌	4
2624269466424664	anchaoxiongchong	暗潮汹涌	3
262426946649664	anchaoxiongyong	暗潮汹涌	3
26242744	anchashi	按察使	81
262429426	anchaxian	安义县	7
262429264286	anchayangcuo	阴差阳错	43
26242924	anchazai	安插在	3
262436	anchen	阴沉	313
262436	anchen	暗沉	295
262436	bochen	北辰	15
2624362436	anchenchen	阴沉沉	75
26243649264284	anchengyangcui	阴盛阳衰	3
2624364926474824	anchengyangshuai	阴盛阳衰	3
2624494	anchizi	阴离子	98
2624664	bochong	播种	708
2624664	bochong	繁重	568
2624664	anchong	暗涌	284
